budget,revenue,content_score,user_score,genres,director,release_year,release_month,release_day,release_weekday,run_time (in minuts),title,url
18000000.0,62646763.0,100,63,"Music,Drama,Romance,Family",Bille Woodruff,2003,11,24,0,94,Honey,https://www.themoviedb.org//movie/10028-honey
417000.0,3000000.0,100,75,"Horror,Science Fiction",Don Siegel,1956,2,5,6,80,Invasion of the Body Snatchers,https://www.themoviedb.org//movie/11549-invasion-of-the-body-snatchers
18000000.0,6740647.0,100,62,"Adventure,Drama,Science Fiction",Jeff Nichols,2016,2,18,3,112,Midnight Special,https://www.themoviedb.org//movie/245703-midnight-special
nan,nan,100,85,"Music,Drama,Romance",Laurence Connor,2011,9,27,1,160,The Phantom of the Opera at the Royal Albert Hall,https://www.themoviedb.org//movie/76115-the-phantom-of-the-opera-at-the-royal-albert-hall
nan,nan,100,55,"Horror,Mystery,Thriller",Christophe Deroo,2016,9,27,1,75,Sam Was Here,https://www.themoviedb.org//movie/412766-sam-was-here
13000000.0,1646788.0,100,63,"Music,Drama",Marc Abraham,2016,3,25,4,123,I Saw the Light,https://www.themoviedb.org//movie/297806-i-saw-the-light
nan,nan,100,63,"Fantasy,Family,Animation,Adventure",Alexey Tsitsilin,2014,12,20,5,78,The Snow Queen 2: Refreeze,https://www.themoviedb.org//movie/292014-the-snow-queen-2-refreeze
9400000.0,60000000.0,100,71,"Action,Adventure,Comedy,Crime",Tania Rose,1963,11,7,3,163,"It's a Mad, Mad, Mad, Mad World","https://www.themoviedb.org//movie/11576-it's-a-mad,-mad,-mad,-mad-world"
nan,nan,100,61,"Thriller,Drama,Crime",Jean-Pierre Dardenne,2016,10,5,2,106,The Unknown Girl,https://www.themoviedb.org//movie/340481-the-unknown-girl
nan,nan,100,68,"Romance,Comedy,Drama",Elissa Matsueda,2018,8,24,4,112,Dog Days,https://www.themoviedb.org//movie/477510-dog-days
8000000.0,nan,100,53,Comedy,Dylan Kidd,2016,3,17,3,93,Get a Job,https://www.themoviedb.org//movie/186759-get-a-job
nan,nan,100,57,"Comedy,Music",Sean McNamara,2007,8,3,4,110,Bratz,https://www.themoviedb.org//movie/14123-bratz
16000000.0,20627372.0,100,59,"Comedy,Drama,Romance",Robert Iscove,2000,6,16,4,94,Boys and Girls,https://www.themoviedb.org//movie/10571-boys-and-girls
4400000.0,245700832.0,100,68,"Comedy,Drama,Romance",Mike Newell,1994,3,9,2,117,Four Weddings and a Funeral,https://www.themoviedb.org//movie/712-four-weddings-and-a-funeral
nan,nan,100,67,"Horror,Thriller",Shawn Linden,2021,6,17,3,93,Hunter Hunter,https://www.themoviedb.org//movie/759902-hunter-hunter
4000000.0,nan,100,64,"Action,Thriller,Drama",Jeff King,2009,10,5,0,102,Damage,https://www.themoviedb.org//movie/24832-damage
9500000.0,7800000.0,100,64,Comedy,Jason Bateman,2014,3,14,4,89,Bad Words,https://www.themoviedb.org//movie/209403-bad-words
nan,nan,100,50,"History,Action,Drama",Andrey Kravchuk,2016,12,29,3,133,Viking,https://www.themoviedb.org//movie/369698-viking
nan,nan,100,40,"Action,Science Fiction,Thriller",Jose Prendes,2014,1,28,1,90,Mega Shark vs. Mecha Shark,https://www.themoviedb.org//movie/246594-mega-shark-vs.-mecha-shark
23000000.0,53187659.0,100,68,"Thriller,Science Fiction,Action",David Twohy,2000,2,18,4,108,Pitch Black,https://www.themoviedb.org//movie/2787-pitch-black
10000000.0,6203044.0,100,77,Drama,David Lynch,1999,12,2,3,112,The Straight Story,https://www.themoviedb.org//movie/404-the-straight-story
17000000.0,78247647.0,100,60,"Action,Comedy,Crime",Rod Daniel,1989,4,28,4,101,K-9,https://www.themoviedb.org//movie/10345-k-9
4600000.0,1432799.0,100,57,Drama,Tom Kalin,2007,11,13,1,97,Savage Grace,https://www.themoviedb.org//movie/10822-savage-grace
17000000.0,nan,100,55,"Comedy,Romance",Michael Lehmann,2002,3,1,4,94,40 Days and 40 Nights,https://www.themoviedb.org//movie/2752-40-days-and-40-nights
25000000.0,10324441.0,100,58,"Drama,Thriller",Rod Lurie,2011,9,16,4,110,Straw Dogs,https://www.themoviedb.org//movie/64639-straw-dogs
nan,nan,100,60,"Science Fiction,Mystery,Drama,Thriller,Horror",Mario Miscione,2015,10,16,4,87,Circle,https://www.themoviedb.org//movie/335866-circle
19000000.0,18254702.0,100,76,"Comedy,Drama",Woody Allen,1989,10,13,4,104,Crimes and Misdemeanors,https://www.themoviedb.org//movie/11562-crimes-and-misdemeanors
60000000.0,16228448.0,100,56,"Action,Adventure,Crime,Thriller,Drama",Félix Enríquez Alcalá,1997,9,5,4,105,Fire Down Below,https://www.themoviedb.org//movie/14289-fire-down-below
nan,3814868.0,100,54,"Comedy,Thriller,Drama",Joseph Cedar,2017,4,14,4,117,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,https://www.themoviedb.org//movie/369697-norman-the-moderate-rise-and-tragic-fall-of-a-new-york-fixer
20000000.0,713616.0,100,53,"Thriller,Drama,Crime,Mystery",Brian De Palma,2012,9,7,4,100,Passion,https://www.themoviedb.org//movie/109099-passion
nan,nan,93,74,"Animation,Adventure,Action,Comedy",Takeshi Koike,2014,6,21,5,51,Lupin the Third: Jigen's Gravestone,https://www.themoviedb.org//movie/260516-lupin-the-third-jigen's-gravestone
nan,25288872.0,100,67,"Comedy,Drama,Romance",Nicole Holofcener,2013,10,11,4,93,Enough Said,https://www.themoviedb.org//movie/209263-enough-said
nan,nan,100,61,"Horror,Thriller",Stefan Ruzowitzky,2000,9,11,0,103,Anatomy,https://www.themoviedb.org//movie/1698-anatomy
nan,nan,100,50,"Thriller,Horror",Anton Zenkovich,2018,6,14,3,90,Deadly Still,https://www.themoviedb.org//movie/506600-deadly-still
11000000.0,39363635.0,100,74,Drama,Tim Robbins,1996,1,2,1,122,Dead Man Walking,https://www.themoviedb.org//movie/687-dead-man-walking
nan,nan,100,67,"TV Movie,Fantasy,Family,Comedy",Barney Cohen,1996,4,7,6,91,Sabrina the Teenage Witch,https://www.themoviedb.org//movie/15674-sabrina-the-teenage-witch
nan,939101.0,100,63,Drama,Pablo Larraín,2016,8,11,3,108,Neruda,https://www.themoviedb.org//movie/351454-neruda
13000000.0,nan,100,58,"Comedy,Family",Rupert Wainwright,1994,2,11,4,93,Blank Check,https://www.themoviedb.org//movie/13962-blank-check
nan,nan,100,33,"Action,Horror,Thriller",Lance Mungia,2005,5,13,4,99,The Crow: Wicked Prayer,https://www.themoviedb.org//movie/16456-the-crow-wicked-prayer
nan,nan,100,58,"Thriller,Drama",Joseph Ruben,2014,1,4,5,90,Penthouse North,https://www.themoviedb.org//movie/199591-penthouse-north
3700000.0,3338228.0,100,62,Thriller,Matthew Waynee,2006,11,3,4,98,Unknown,https://www.themoviedb.org//movie/9828-unknown
35000000.0,52659594.0,100,62,"Mystery,Thriller",Gregory Hoblit,2008,1,22,1,101,Untraceable,https://www.themoviedb.org//movie/8090-untraceable
18000000.0,12000000.0,100,74,"Thriller,Crime,Mystery",Brian De Palma,1981,7,24,4,108,Blow Out,https://www.themoviedb.org//movie/11644-blow-out
nan,nan,100,56,"Drama,Thriller",Daniel Calparsoro,2019,10,25,4,110,Twin Murders: The Silence of the White City,https://www.themoviedb.org//movie/542917-twin-murders-the-silence-of-the-white-city
nan,nan,93,72,Documentary,Gavin FitzGerald,2017,11,8,2,90,Conor McGregor: Notorious,https://www.themoviedb.org//movie/466485-conor-mcgregor-notorious
55000000.0,nan,100,80,"Action,Crime,Thriller",Quentin Tarantino,2011,3,27,6,247,Kill Bill: The Whole Bloody Affair,https://www.themoviedb.org//movie/414419-kill-bill-the-whole-bloody-affair
nan,nan,100,72,Drama,Edward Berger,2014,10,9,3,103,Jack,https://www.themoviedb.org//movie/254323-jack
nan,nan,36,0,Documentary,unknown,2010,8,17,1,48,Bienvenue à Toy Story Playland,https://www.themoviedb.org//movie/818274-bienvenue-à-toy-story-playland
nan,nan,100,66,"Family,Action",Trish Sie,2020,8,21,4,103,The Sleepover,https://www.themoviedb.org//movie/626393-the-sleepover
18000000.0,26828365.0,100,75,"Drama,History,War",Edward Zwick,1990,2,16,4,122,Glory,https://www.themoviedb.org//movie/9665-glory
nan,nan,100,57,"Mystery,Thriller,Horror,Science Fiction",Jordan Galland,2015,3,16,0,89,Ava's Possessions,https://www.themoviedb.org//movie/323665-ava's-possessions
3900000.0,28350000.0,100,74,"Drama,History",Fred Zinnemann,1966,12,16,4,120,A Man for All Seasons,https://www.themoviedb.org//movie/874-a-man-for-all-seasons
nan,nan,100,60,"Adventure,Comedy,Family,TV Movie",Michael Swerdlick,2003,11,15,5,90,The Challenge,https://www.themoviedb.org//movie/44899-the-challenge
32000000.0,55305279.0,100,62,"Drama,Horror,Mystery",Mark Pellington,2002,1,25,4,119,The Mothman Prophecies,https://www.themoviedb.org//movie/2637-the-mothman-prophecies
12000000.0,nan,100,57,"War,Drama",Alexandre Moors,2017,1,21,5,96,The Yellow Birds,https://www.themoviedb.org//movie/383585-the-yellow-birds
20000000.0,31198531.0,100,58,"Horror,Thriller",Nelson McCormick,2009,10,16,4,101,The Stepfather,https://www.themoviedb.org//movie/19904-the-stepfather
nan,nan,100,62,"Drama,History",Kenneth Branagh,2019,5,10,4,101,All Is True,https://www.themoviedb.org//movie/558095-all-is-true
nan,nan,100,66,"Adventure,Action",Noah Luke,2021,6,24,3,86,Jungle Run,https://www.themoviedb.org//movie/844636-jungle-run
1200000.0,7000000.0,100,77,"Crime,Thriller",Alfred Hitchcock,1951,6,30,5,101,Strangers on a Train,https://www.themoviedb.org//movie/845-strangers-on-a-train
nan,nan,93,66,"Music,Documentary",Ron de Moraes,2020,3,29,6,47,A Celebration of the Music from Coco,https://www.themoviedb.org//movie/691582-a-celebration-of-the-music-from-coco
250000.0,31014.0,100,72,"Comedy,Drama",Emma Seligman,2021,4,2,4,78,Shiva Baby,https://www.themoviedb.org//movie/664300-shiva-baby
nan,11083449.0,100,77,"Action,History,Thriller,Fantasy",Park Hoon-jung,2016,1,8,4,139,The Tiger: An Old Hunter's Tale,https://www.themoviedb.org//movie/363093-the-tiger-an-old-hunter's-tale
nan,nan,100,59,"Comedy,Action",Nash Edgerton,2018,3,9,4,111,Gringo,https://www.themoviedb.org//movie/340022-gringo
150000.0,nan,100,73,"Thriller,Action,Crime",John Carpenter,1976,11,5,4,91,Assault on Precinct 13,https://www.themoviedb.org//movie/17814-assault-on-precinct-13
nan,70958.0,100,62,"Science Fiction,Comedy,Horror",Robbie Pickering,2015,11,6,4,92,Freaks of Nature,https://www.themoviedb.org//movie/218784-freaks-of-nature
nan,nan,100,71,"Action,Animation,Crime,Science Fiction",Kazuchika Kise,2013,6,22,5,58,Ghost in the Shell Arise - Border 1: Ghost Pain,https://www.themoviedb.org//movie/196750-ghost-in-the-shell-arise---border-1-ghost-pain
3500000.0,nan,100,70,"Science Fiction,Animation,Action,Adventure",Sam Liu,2011,2,22,1,76,All Star Superman,https://www.themoviedb.org//movie/56590-all-star-superman
3800000.0,1016985.0,100,63,"Comedy,Drama,Romance",John Krasinski,2016,8,26,4,88,The Hollars,https://www.themoviedb.org//movie/325346-the-hollars
75000000.0,93888180.0,100,54,"Romance,Comedy",Bronwen Hughes,1999,3,12,4,105,Forces of Nature,https://www.themoviedb.org//movie/1641-forces-of-nature
nan,nan,100,61,"Comedy,Drama,Family,Romance",Mark Rosman,2005,6,17,4,100,The Perfect Man,https://www.themoviedb.org//movie/15648-the-perfect-man
nan,28748076.0,100,69,Drama,Sönke Wortmann,2009,10,22,3,149,Pope Joan,https://www.themoviedb.org//movie/9503-pope-joan
9000000.0,39946780.0,100,78,"Comedy,Drama,Romance",Woody Allen,1979,4,25,2,96,Manhattan,https://www.themoviedb.org//movie/696-manhattan
nan,nan,100,66,"Animation,Fantasy,Adventure",Jules Bass,1980,5,11,6,98,The Return of the King,https://www.themoviedb.org//movie/1361-the-return-of-the-king
15000000.0,31554855.0,100,65,Thriller,Anton Corbijn,2014,7,25,4,121,A Most Wanted Man,https://www.themoviedb.org//movie/157849-a-most-wanted-man
nan,nan,100,69,"Adventure,Comedy,Family,Fantasy,TV Movie",Paul Bernbaum,1998,11,10,1,84,Halloweentown,https://www.themoviedb.org//movie/27850-halloweentown
nan,nan,100,72,Drama,Sean Hanish,2020,7,29,2,106,Saint Judy,https://www.themoviedb.org//movie/550506-saint-judy
nan,nan,100,74,"Romance,Comedy",Frankie Chen,2015,11,20,4,134,Our Times,https://www.themoviedb.org//movie/354072-our-times
nan,7545758.0,100,62,"Crime,Drama,Mystery,Thriller",Luca Guadagnino,2016,5,13,4,125,A Bigger Splash,https://www.themoviedb.org//movie/324807-a-bigger-splash
nan,1251945.0,100,75,"Music,Documentary",Kevin Macdonald,2018,7,5,3,120,Whitney,https://www.themoviedb.org//movie/507256-whitney
9000000.0,7936012.0,100,70,"Action,Thriller,Drama,Adventure",Andrei Konchalovsky,1985,11,15,4,111,Runaway Train,https://www.themoviedb.org//movie/11893-runaway-train
9000000.0,46236000.0,100,69,"Action,Crime,Thriller",Harry Julian Fink,1976,12,21,1,96,The Enforcer,https://www.themoviedb.org//movie/10649-the-enforcer
nan,nan,86,68,"Animation,Family",unknown,2017,1,5,3,22,LEGO Frozen Northern Lights,https://www.themoviedb.org//movie/431562-lego-frozen-northern-lights
67000000.0,25303038.0,100,56,"Action,Adventure,Fantasy,War",Valerio Massimo Manfredi,2007,8,17,4,102,The Last Legion,https://www.themoviedb.org//movie/9703-the-last-legion
nan,43.0,100,59,"Family,Adventure,Drama",Stephen Sommers,1994,12,23,4,111,The Jungle Book,https://www.themoviedb.org//movie/10714-the-jungle-book
40000000.0,79700000.0,100,60,"Romance,Comedy,Drama",Kirk Jones,2012,5,18,4,110,What to Expect When You're Expecting,https://www.themoviedb.org//movie/76494-what-to-expect-when-you're-expecting
12000000.0,45000000.0,100,64,"Action,Comedy",Sam Peckinpah,1978,6,28,2,110,Convoy,https://www.themoviedb.org//movie/9584-convoy
nan,nan,100,79,"Drama,Horror,Thriller",Henri-Georges Clouzot,1955,11,21,0,117,Diabolique,https://www.themoviedb.org//movie/827-diabolique
nan,nan,56,nan,"TV Movie,Comedy,Romance",Rick German,2021,11,27,5,84,Christmas at Castle Hart,https://www.themoviedb.org//movie/874166-christmas-at-castle-hart
6000000.0,33833201.0,100,69,"Comedy,Crime",Blake Edwards,1976,12,15,2,103,The Pink Panther Strikes Again,https://www.themoviedb.org//movie/12268-the-pink-panther-strikes-again
35000000.0,69307224.0,100,57,Comedy,Ken Kwapis,2007,7,4,2,91,License to Wed,https://www.themoviedb.org//movie/2959-license-to-wed
11500005.0,11859533.0,100,81,"Action,Drama,History",Akira Kurosawa,2010,10,23,5,160,Ran,https://www.themoviedb.org//movie/11645-ran
nan,nan,100,78,"Drama,History,War",Jean Renoir,1937,9,12,6,114,Grand Illusion,https://www.themoviedb.org//movie/777-grand-illusion
nan,nan,100,45,"Science Fiction,Drama",Paul Raschid,2019,3,29,4,89,White Chamber,https://www.themoviedb.org//movie/514547-white-chamber
250000.0,3542353.0,100,64,"Drama,Romance",Drake Doremus,2011,10,28,4,90,Like Crazy,https://www.themoviedb.org//movie/60420-like-crazy
300000.0,8000000.0,100,61,"Action,Comedy,Science Fiction",Paul Bartel,1975,4,27,6,80,Death Race 2000,https://www.themoviedb.org//movie/13282-death-race-2000
nan,nan,100,53,"Action,Thriller",Gideon Amir,1991,3,8,4,99,American Ninja 4: The Annihilation,https://www.themoviedb.org//movie/25528-american-ninja-4-the-annihilation
nan,nan,100,73,"Adventure,Western,History",Sydney Pollack,1972,9,10,6,108,Jeremiah Johnson,https://www.themoviedb.org//movie/11943-jeremiah-johnson
nan,nan,93,59,Drama,Aurelio Grimaldi,1998,1,21,2,86,The Butcher,https://www.themoviedb.org//movie/72768-the-butcher
4000000.0,35564473.0,100,76,Documentary,Michael Moore,2002,11,15,4,120,Bowling for Columbine,https://www.themoviedb.org//movie/1430-bowling-for-columbine
12000000.0,9620399.0,100,45,"Thriller,Horror",Chris Sivertson,2007,7,27,4,105,I Know Who Killed Me,https://www.themoviedb.org//movie/5857-i-know-who-killed-me
nan,1113277.0,100,66,"Drama,War",Tobias Lindholm,2016,2,12,4,115,A War,https://www.themoviedb.org//movie/348674-a-war
90000000.0,161626121.0,100,68,"Crime,Action,Drama",Brian Helgeland,1999,2,5,4,100,Payback,https://www.themoviedb.org//movie/2112-payback
10000000.0,78720293.0,100,63,"Comedy,Romance,Drama",Bill Holderman,2018,5,18,4,104,Book Club,https://www.themoviedb.org//movie/502682-book-club
nan,nan,100,58,"Romance,Comedy",Jared Stern,2018,3,30,4,78,Happy Anniversary,https://www.themoviedb.org//movie/451563-happy-anniversary
14700000.0,14603177.0,100,59,"Comedy,Drama,Romance",Natalie Portman,2009,10,16,4,103,"New York, I Love You","https://www.themoviedb.org//movie/12572-new-york,-i-love-you"
nan,nan,100,62,"Animation,Adventure,Family",Tony Geiss,1995,12,12,1,71,The Land Before Time III: The Time of the Great Giving,https://www.themoviedb.org//movie/19004-the-land-before-time-iii-the-time-of-the-great-giving
nan,nan,100,78,"Music,Documentary",Spike Jonze,2020,4,24,4,119,Beastie Boys Story,https://www.themoviedb.org//movie/664416-beastie-boys-story
nan,nan,100,51,"Horror,Science Fiction,Thriller",Alistair Legrand,2015,3,16,0,86,The Diabolical,https://www.themoviedb.org//movie/323370-the-diabolical
nan,nan,100,66,"Comedy,Family,Romance,Science Fiction",Jerry Lewis,1963,6,4,1,107,The Nutty Professor,https://www.themoviedb.org//movie/18331-the-nutty-professor
7200000.0,nan,100,61,"Thriller,History",Yuval Adler,2020,9,16,2,97,The Secrets We Keep,https://www.themoviedb.org//movie/615115-the-secrets-we-keep
nan,nan,86,70,"Action,Adventure,Comedy",Jorge Hazoury,2017,8,11,4,111,Catastrópico,https://www.themoviedb.org//movie/465618-catastrópico
40000000.0,8638163.0,100,67,"Drama,History,War",Che Guevara,2009,1,24,5,135,Che: Part Two,https://www.themoviedb.org//movie/8880-che-part-two
5000000.0,109280263.0,100,76,"Drama,Comedy,Music",Lee Hall,2000,11,10,4,110,Billy Elliot,https://www.themoviedb.org//movie/71-billy-elliot
nan,nan,100,66,"Comedy,Drama,Mystery",Evan Morgan,2020,10,16,4,99,The Kid Detective,https://www.themoviedb.org//movie/720755-the-kid-detective
nan,nan,93,77,"Comedy,Drama,Family",Miguel M. Delgado,1971,4,7,2,117,El profe,https://www.themoviedb.org//movie/45192-el-profe
13000000.0,18295.0,100,73,"Drama,Romance,War",Sergio Castellitto,2013,12,5,3,127,Twice Born,https://www.themoviedb.org//movie/121642-twice-born
nan,375805.0,100,50,"Family,Action,Comedy",Sean McNamara,1998,4,10,4,93,3 Ninjas: High Noon at Mega Mountain,https://www.themoviedb.org//movie/32302-3-ninjas-high-noon-at-mega-mountain
nan,20904188.0,71,79,"Documentary,History,War",Peter Jackson,2018,11,11,6,99,They Shall Not Grow Old,https://www.themoviedb.org//movie/543580-they-shall-not-grow-old
nan,nan,100,61,"Horror,Thriller,TV Movie",Nacho Vigalondo,2018,12,7,4,90,Pooka!,https://www.themoviedb.org//movie/566949-pooka!
nan,nan,100,59,"Drama,Family",Peer Pedersen,2017,4,4,1,92,We Don't Belong Here,https://www.themoviedb.org//movie/334537-we-don't-belong-here
nan,71594792.0,100,60,"Animation,Family",Ben Stassen,2011,3,25,4,88,A Turtle's Tale: Sammy's Adventures,https://www.themoviedb.org//movie/49953-a-turtle's-tale-sammy's-adventures
20000000.0,15473333.0,100,63,"Drama,History",George Stevens,1965,2,15,0,199,The Greatest Story Ever Told,https://www.themoviedb.org//movie/2428-the-greatest-story-ever-told
nan,nan,93,63,"Animation,Action,Fantasy,Science Fiction",Umanosuke Iida,2011,10,25,1,48,Towa no Quon 6: Eternal Quon,https://www.themoviedb.org//movie/179934-towa-no-quon-6-eternal-quon
nan,nan,100,49,Drama,Ruthy Pribar,2021,4,1,3,85,Asia,https://www.themoviedb.org//movie/694843-asia
6000000.0,13231461.0,100,66,"Drama,Thriller",Lee Sternthal,2012,9,7,4,96,The Words,https://www.themoviedb.org//movie/83686-the-words
nan,nan,100,62,Thriller,Deon Taylor,2020,12,18,4,102,Fatale,https://www.themoviedb.org//movie/549514-fatale
2000000.0,nan,100,54,"Horror,Science Fiction",Tony Randel,1994,5,25,2,85,Ticks,https://www.themoviedb.org//movie/34098-ticks
14000000.0,nan,100,55,"Adventure,Drama,Thriller,Action,TV Movie",John Putch,2005,11,20,6,173,The Poseidon Adventure,https://www.themoviedb.org//movie/28512-the-poseidon-adventure
